elapsed_s,scheduled_request_count,launched_request_count,dropped_max_inflight_count,inflight_count_max,client_backlog_or_schedule_miss,timeout_rate,fail_rate,target_offered_rps,cooling_condition,run_id,completion_realized_completed_rps,completion_completed_request_count,completion_successful_completion_count,completion_completion_success_fraction,completion_completion_timeout_fraction,completion_latency_p50,completion_latency_p95,completion_latency_p99,gpu_util_pct,gpu_mem_util_pct,gpu_memory_used_mib,gpu_power_w,gpu_temp_c,sm_clock_mhz,mem_clock_mhz,vm_cluster_semantic__namespace_total__cpu_cores_rate,vm_cluster_semantic__namespace_total__memory_working_set_bytes,vm_target_node_semantic__gpu_bound_features__gpu_compute__gpu_util_avg,vm_target_node_semantic__node_compute_features__cpu_compute__cpu_user_percent,vm_target_node_semantic__node_compute_features__cpu_compute__load1,vm_target_node_semantic__node_compute_features__cpu_compute__load5,vm_target_node_semantic__node_compute_features__ram_capacity__memory_usage_percent,vm_target_node_semantic__node_pressure_instant__cpu_usage_percent,vm_target_node_semantic__node_pressure_instant__load_average__load1,vm_target_node_semantic__node_pressure_instant__load_average__load5,vm_target_node_semantic__node_pressure_instant__mem_used_bytes
8,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,202.80911000736523,202.80911000736523,202.80911000736523,0.0,0.0,822.0,231.49,62.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,6.806283,1.71,1.2,7.122057111819757,11.3874345,1.73,1.21,4044832636.0
9,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.77,60.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,6.546855,1.71,1.2,7.122057111819757,9.6277279,1.73,1.21,4046048985.0
10,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,202.24201599194205,202.24201599194205,202.24201599194205,0.0,0.0,822.0,202.01,62.0,1923.0,5005.0,0.4186593999999899,1662214144.0,38.0,8.961039,1.71,1.2,7.122057111819757,14.415584,1.73,1.21,4057428131.0
11,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.68,60.0,1923.0,5005.0,0.002571899999998,1662214144.0,38.0,6.829897,1.71,1.2,7.122057111819757,9.7938149,1.73,1.21,4058410647.0
12,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,201.7269630014198,201.7269630014198,201.7269630014198,0.0,0.0,822.0,201.07,62.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,5.628272,1.71,1.2,7.122057111819757,9.5549735,1.73,1.21,4058710540.0
13,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.57,60.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,7.870968,1.71,1.2,7.122057111819757,11.7419356,1.711309,1.2073298,4059013578.0
14,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,184.8819349979749,184.8819349979749,184.8819349979749,6.0,2.0,822.0,226.97,63.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,5.997392,1.59,1.19,7.131975208771079,9.7783567,1.59,1.19,4053946859.0
15,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.63,60.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,6.080207,1.59,1.19,7.131975208771079,8.926261700000001,1.59,1.19,4055068835.0
16,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,201.87988600810056,201.87988600810056,201.87988600810056,0.0,0.0,822.0,207.9,62.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,5.736636,1.59,1.19,7.131975208771079,9.6479788,1.59,1.19,4039441907.0
17,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.67,60.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,6.794872,1.59,1.19,7.131975208771079,11.4102569,1.59,1.19,4047032549.0
18,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,201.8088909971993,201.8088909971993,201.8088909971993,4.0,2.0,822.0,229.05,62.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,6.122449,1.59,1.19,7.131975208771079,13.2653061,1.59,1.19,4049342562.0
19,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.67,60.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,7.741935,1.59,1.19,7.131975208771079,11.0967741,1.55,1.19,4051087392.0
20,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.28218399966136,200.28218399966136,200.28218399966136,8.0,3.0,822.0,205.55,62.0,1923.0,5005.0,0.002571899999998,1662214144.0,3.0,6.143791,1.59,1.19,7.131975208771079,10.0653595,1.55,1.19,4043435933.0
21,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.49,60.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.958763,1.59,1.19,7.131975208771079,10.4381449,1.55,1.19,4044460392.0
22,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,206.7890360049205,206.7890360049205,206.7890360049205,9.0,4.0,822.0,204.32,62.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.535948,1.59,1.19,7.131975208771079,10.1960787,1.55,1.19,4044189859.0
23,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.57,59.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.20155,1.59,1.19,7.131975208771079,9.8191207,1.55,1.19,4043382456.0
24,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.8694459946128,200.8694459946128,200.8694459946128,13.0,5.0,822.0,142.56,63.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.388527,1.42,1.17,7.119302422721696,11.2125169,1.42,1.17,4049924521.0
25,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.58,59.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.435006,1.42,1.17,7.119302422721696,9.909909,1.42,1.17,4049641406.0
26,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.9034789953148,200.9034789953148,200.9034789953148,16.0,6.0,822.0,124.48,63.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,5.751634,1.42,1.17,7.119302422721696,9.8039216,1.42,1.17,4033224900.0
27,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.58,59.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,7.307692,1.42,1.17,7.119302422721696,11.538461000000002,1.42,1.17,4046233534.0
28,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,206.0340020107105,206.0340020107105,206.0340020107105,18.0,7.0,822.0,119.49,63.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.510417,1.42,1.17,7.119302422721696,11.9791673,1.42,1.17,4047580954.0
29,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.49,59.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.169666,1.42,1.17,7.119302422721696,9.3830336,1.39,1.17,4047769698.0
30,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,205.322519002948,205.322519002948,205.322519002948,20.0,8.0,822.0,107.41,63.0,1923.0,5005.0,0.281444300000021,1662214144.0,3.0,6.518905,1.42,1.17,7.119302422721696,10.6910038,1.39,1.17,4048137748.0
31,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.48,59.0,1923.0,5005.0,0.0,1662214144.0,3.0,7.364341,1.42,1.17,7.119302422721696,10.5943148,1.39,1.17,4047343976.0
32,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.99141300306653,200.99141300306653,200.99141300306653,25.0,9.0,822.0,93.04,63.0,1923.0,5005.0,0.1420526999999936,1662472192.0,3.0,5.511811,1.42,1.17,7.119302422721696,9.1863514,1.39,1.17,4046426472.0
33,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.44,59.0,1923.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.345361,1.42,1.17,7.119302422721696,10.8247428,1.39,1.17,4042948345.0
34,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,207.60904399503488,207.60904399503488,207.60904399503488,26.0,10.0,822.0,93.76,63.0,1923.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.512953,1.36,1.16,7.122604401044541,12.3056994,1.39,1.17,4044824248.0
35,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.46,59.0,1923.0,5005.0,0.1420526999999936,1662472192.0,3.0,5.283505,1.36,1.16,7.122604401044541,7.7319586,1.41,1.18,4045291913.0
36,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,207.20226599951275,207.20226599951275,207.20226599951275,30.0,11.0,822.0,89.04,62.0,1923.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.397959,1.36,1.16,7.122604401044541,17.2193871,1.41,1.18,4043046912.0
37,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,64.21,58.0,1695.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.006369,1.36,1.16,7.122604401044541,11.464967200000002,1.41,1.18,4049125507.0
38,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,218.18952799367253,218.18952799367253,218.18952799367253,35.0,12.0,822.0,76.93,60.0,1695.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.152146,1.36,1.16,7.122604401044541,12.2236671,1.41,1.18,4050747654.0
39,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,64.01,58.0,1695.0,5005.0,0.1420526999999936,1662472192.0,3.0,7.069409,1.36,1.16,7.122604401044541,10.0257072,1.41,1.18,4050542133.0
40,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,217.61278199846856,217.61278199846856,217.61278199846856,39.0,13.0,822.0,72.67,60.0,1695.0,5005.0,0.1420526999999936,1662472192.0,3.0,5.426357,1.36,1.16,7.122604401044541,9.3023257,1.41,1.18,4048900063.0
41,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,63.91,58.0,1695.0,5005.0,0.0,1662472192.0,3.0,6.98577,1.36,1.16,7.122604401044541,9.7024585,1.37,1.17,4050939543.0
42,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,211.080826993566,211.080826993566,211.080826993566,44.0,16.0,822.0,78.21,60.0,1873.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.30749,1.36,1.16,7.122604401044541,10.9067014,1.37,1.17,4046622556.0
43,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,72.61,58.0,1873.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.138107,1.36,1.16,7.122604401044541,9.3350381,1.37,1.17,4055797596.0
44,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,208.08637799927965,208.08637799927965,208.08637799927965,45.0,17.0,822.0,80.51,62.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.640625,1.37,1.17,7.12679420410981,11.4583337,1.37,1.17,4055477780.0
45,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,7.087629,1.37,1.17,7.12679420410981,10.1804129,1.37,1.17,4056231706.0
46,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,206.63338000304063,206.63338000304063,206.63338000304063,47.0,18.0,822.0,79.45,62.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.27451,1.37,1.17,7.12679420410981,10.9803925,1.43,1.19,4054340075.0
47,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.161746,1.37,1.17,7.12679420410981,9.2426186,1.43,1.19,4060528771.0
48,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,206.79428400762845,206.79428400762845,206.79428400762845,51.0,19.0,822.0,78.97,62.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,7.5,1.37,1.17,7.12679420410981,11.4473686,1.43,1.19,4058848952.0
49,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.803594,1.37,1.17,7.12679420410981,9.627727900000002,1.43,1.19,4060958687.0
50,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,207.66810100758448,207.66810100758448,207.66810100758448,52.0,20.0,822.0,78.39,62.0,1923.0,5005.0,0.1059345000000235,1662214144.0,34.0,6.544503,1.37,1.17,7.12679420410981,10.7329844,1.43,1.19,4059582955.0
51,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,6.55527,1.37,1.17,7.12679420410981,9.1259641,1.43,1.19,4062417256.0
52,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,206.37457599514164,206.37457599514164,206.37457599514164,57.0,21.0,822.0,78.13,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,5.497382,1.37,1.17,7.12679420410981,9.0314135,1.39,1.18,4053962588.0
53,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,7.682458,1.37,1.17,7.12679420410981,10.7554418,1.39,1.18,4053511700.0
54,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,200.92737200320695,200.92737200320695,200.92737200320695,61.0,22.0,822.0,77.64,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,7.431551,1.39,1.18,7.126155700014236,12.5162971,1.39,1.18,4049665523.0
55,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.29,59.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,6.282051,1.39,1.18,7.126155700014236,9.358974,1.39,1.18,4050735071.0
56,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,197.49093100836035,197.49093100836035,197.49093100836035,64.0,23.0,822.0,77.42,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,5.844156,1.39,1.18,7.126155700014236,10.1298699,1.39,1.18,4053450883.0
57,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,0.0,0.0,822.0,76.28,59.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,8.062419,1.39,1.18,7.126155700014236,12.4837451,1.36,1.18,4054912598.0
58,1,1,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,1.0,1.0,1.0,1.0,0.0,205.3931249974994,205.3931249974994,205.3931249974994,64.0,23.0,822.0,77.45,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,5.665349,1.39,1.18,7.126155700014236,9.2226614,1.36,1.18,4047204515.0
59,0,0,0,0,0,0.0,0.0,0.5,normal_cooling,calibration_level7_rps0.5_20260703_100242,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,180.01131599885412,180.01131599885412,180.01131599885412,26.0,10.0,822.0,220.02,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,5.821475,1.39,1.18,7.126155700014236,8.796895800000001,1.36,1.18,4047400599.0
1,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,169.81641101301648,169.81641101301648,169.81641101301648,31.0,11.0,822.0,221.93,61.0,1923.0,5005.0,0.0023378999999977,1662214144.0,34.0,7.552083,1.39,1.18,7.126155700014236,12.3697913,1.36,1.18,4055047864.0
2,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.8360660111066,200.8360660111066,200.8360660111066,19.0,7.0,822.0,219.85,60.0,1923.0,5005.0,0.0,1662214144.0,34.0,5.821475,1.39,1.18,7.126155700014236,8.5381636,1.36,1.18,4055228219.0
3,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,204.3485260073794,204.3485260073794,204.3485260073794,19.0,7.0,822.0,219.81,60.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,9.102731,1.39,1.18,7.126155700014236,14.0442131,1.36,1.18,4062851366.0
4,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,193.50813199707773,193.50813199707773,193.50813199707773,25.0,9.0,822.0,208.47,60.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.847545,1.41,1.19,7.144435160121931,10.3359168,1.3666747,1.1813349,4062593417.0
5,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,208.25474899902477,208.25474899902477,208.25474899902477,20.0,8.0,822.0,223.11,60.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.976744,1.41,1.19,7.144435160121931,10.3359167,1.41,1.19,4065460224.0
6,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.93327500217129,200.93327500217129,200.93327500217129,25.0,9.0,822.0,193.05,60.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.241873,1.41,1.19,7.144435160121931,9.3628091,1.41,1.19,4059754921.0
7,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.27929700154343,200.27929700154343,200.27929700154343,26.0,9.0,822.0,208.8,61.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.753247,1.41,1.19,7.144435160121931,9.6103901,1.41,1.19,4060376727.0
8,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.88738700724207,200.88738700724207,200.88738700724207,28.0,11.0,822.0,219.31,61.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.753247,1.41,1.19,7.144435160121931,9.6103901,1.41,1.19,4060376727.0
9,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,168.9425439981278,168.9425439981278,168.9425439981278,44.0,16.0,822.0,228.47,62.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,6.762029,1.41,1.19,7.144435160121931,10.1430431,1.41,1.19,4058489290.0
10,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.84257000114303,203.84257000114303,203.84257000114303,29.0,11.0,822.0,216.14,61.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,5.806452,1.41,1.19,7.144435160121931,8.1290327,1.3,1.17,4058169475.0
11,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,173.35937499592546,173.35937499592546,173.35937499592546,45.0,16.0,822.0,230.7,62.0,1923.0,5005.0,0.1452843000000029,1662214144.0,34.0,8.575032,1.41,1.19,7.144435160121931,18.1588904,1.3,1.17,4051796230.0
12,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,167.70285301026888,167.70285301026888,167.70285301026888,49.0,18.0,822.0,186.86,62.0,1923.0,5005.0,0.0,1662214144.0,0.0,8.575032,1.41,1.19,7.144435160121931,18.1588904,1.3,1.17,4051796230.0
13,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,201.29587200062812,201.29587200062812,201.29587200062812,35.0,13.0,822.0,222.85,61.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,6.233766,1.41,1.19,7.144435160121931,9.3506487,1.3,1.17,4058575273.0
14,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,170.78057100297883,170.78057100297883,170.78057100297883,51.0,19.0,822.0,191.58,62.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,7.848101,1.19,1.15,7.129317815535197,16.075948699999998,1.3,1.17,4059242168.0
15,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,201.25157400616445,201.25157400616445,201.25157400616445,38.0,14.0,822.0,183.84,61.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,7.848101,1.19,1.15,7.129317815535197,16.075948699999998,1.3,1.17,4059242168.0
16,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.8706470048055,203.8706470048055,203.8706470048055,38.0,14.0,822.0,194.58,61.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,9.137056,1.19,1.15,7.129317815535197,18.020305200000003,1.1,1.14,4061220831.0
17,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,200.12729401059917,200.12729401059917,200.12729401059917,42.0,16.0,822.0,224.64,61.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,9.137056,1.19,1.15,7.129317815535197,18.020305200000003,1.1,1.14,4061220831.0
18,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.91745401138903,203.91745401138903,203.91745401138903,42.0,15.0,822.0,218.33,62.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,7.335907,1.19,1.15,7.129317815535197,11.325611,1.1,1.14,4063924060.0
19,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,178.98301999957766,178.98301999957766,178.98301999957766,54.0,20.0,822.0,209.81,62.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,6.727038,1.19,1.15,7.129317815535197,9.9611906,1.1,1.14,4057882165.0
20,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.9776829915354,203.9776829915354,203.9776829915354,45.0,16.0,822.0,228.64,62.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,5.927835,1.19,1.15,7.129317815535197,8.7628869,1.1,1.14,4061196713.0
21,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,182.05996899632737,182.05996899632737,182.05996899632737,56.0,20.0,822.0,218.44,62.0,1923.0,5005.0,0.159678899999983,1662214144.0,0.0,6.727038,1.19,1.15,7.129317815535197,9.4437258,1.1,1.14,4061007970.0
22,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,201.36641000863165,201.36641000863165,201.36641000863165,49.0,18.0,822.0,207.39,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,7.087629,1.19,1.15,7.129317815535197,9.7938149,1.09,1.13,4065058619.0
23,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,203.21537999552675,203.21537999552675,203.21537999552675,50.0,18.0,822.0,201.92,62.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,6.535948,1.19,1.15,7.129317815535197,9.5424838,1.09,1.13,4071104708.0
24,1,1,0,0,0,0.0,0.0,1.0,normal_cooling,calibration_level8_rps1.0_20260703_100341,1.0,1.0,1.0,1.0,0.0,198.73493099294137,198.73493099294137,198.73493099294137,51.0,19.0,822.0,228.24,61.0,1923.0,5005.0,0.2268641000000116,1662214144.0,0.0,7.891332,1.09,1.13,7.152370853881251,11.1254849,1.09,1.13,4071104708.0
